
. cap set processors 2

. cap set processors 4

. cap set processors 8

. 
. import excel "$path_base/merged/$filename.xlsx", sheet("Sheet1") firstrow clear
(2,203 vars, 2,000 obs)

. 
. gen defendant_age_llm=label_value

. destring defendant_age_llm,force replace
defendant_age_llm: all characters numeric; replaced as byte

. gen lgage_llm=log(defendant_age_llm)

. 
. gen treated=0

. *replace treated=1 if label_value=="$keyword"
. replace treated=lgage_llm
(2,000 real changes made)

. 
. destring llm_刑期, replace 
llm_刑期 already numeric; no replace

. gen lgxq_llm=log(llm_刑期+1)

. gen llm_刑期_full=llm_刑期

. gen fajin=0

. replace fajin = 1 if strpos(llm_刑罚类型, "罚金") > 0
(3 real changes made)

. replace llm_刑期_full=300 if llm_刑罚类型=="无期徒刑"
(2 real changes made)

. replace llm_刑期_full=400 if llm_刑罚类型=="死刑缓期执行"
(0 real changes made)

. replace llm_刑期_full=600 if llm_刑罚类型=="死刑立即执行"
(0 real changes made)

. replace llm_刑期_full=600 if llm_刑罚类型=="死刑" //折算方式 参考白建军：量刑基
> 准实证研究（[1]白建军.(2008).量刑基准实证研究. 法学研究(01),97-105. doi:CNKI:SU
> N:LAWS.0.2008-01-011.）
(0 real changes made)

. replace llm_刑期_full=0 if fajin==1
(3 real changes made)

. replace llm_刑期_full=llm_刑期/2 if llm_刑罚类型=="管制" //拘役一天算一天，不用
> 改，管制一天算半天，参考我国关于已羁押时长折抵刑期的规定
(0 real changes made)

. gen lgxq_llm_full=log(llm_刑期_full+1)

. 
. reg lgxq_llm treated i.ID if llm_刑罚类型=="有期徒刑" & llm_刑期<=600  ,vce(clu
> ster ID) //*+

Linear regression                               Number of obs     =      1,926
                                                F(0, 963)         =          .
                                                Prob > F          =          .
                                                R-squared         =     0.9801
                                                Root MSE          =      .2115

                                   (Std. err. adjusted for 964 clusters in ID)
------------------------------------------------------------------------------
             |               Robust
        641  |   .0041849   .0031572     1.33   0.185    -.0020106    .0103804
        642  |  -.0074744   .0056389    -1.33   0.185    -.0185398    .0035911
        643  |   .0053055   .0040026     1.33   0.185     -.002549    .0131599
        644  |   -1.98205   .0018328 -1081.46   0.000    -1.985647   -1.978454
        645  |  -1.977752   .0014099 -1402.73   0.000    -1.980519   -1.974985
        646  |  -.8730375   .0069538  -125.55   0.000    -.8866833   -.8593918
        647  |  -.9956386   .0043969  -226.44   0.000    -1.004267   -.9870103
        648  |  -.0051405   .0038781    -1.33   0.185    -.0127508    .0024698
        649  |  -1.984674   .0038125  -520.58   0.000    -1.992156   -1.977193
        650  |  -1.974963    .003514  -562.02   0.000    -1.981859   -1.968067
        651  |   -1.43325    .003053  -469.45   0.000    -1.439241   -1.427259
        652  |  -1.982993   .0025438  -779.55   0.000    -1.987984   -1.978001
        653  |  -1.983546   .0029614  -669.80   0.000    -1.989358   -1.977735
        654  |  -1.973245   .0048105  -410.19   0.000    -1.982684   -1.963805
        655  |  -1.756569   .0059906  -293.22   0.000    -1.768325   -1.744814
        656  |  -.7601858   .0032744  -232.16   0.000    -.7666113   -.7537603
        657  |   -.985346   .0033681  -292.55   0.000    -.9919554   -.9787365
        658  |   -1.97685   .0020907  -945.54   0.000    -1.980952   -1.972747
        659  |  -.6248964   .0023023  -271.43   0.000    -.6294142   -.6203785
        660  |   -1.97367   .0044896  -439.61   0.000     -1.98248    -1.96486
        661  |   .5139056   .0039924   128.72   0.000     .5060711    .5217401
        662  |  -1.982791   .0023912  -829.19   0.000    -1.987483   -1.978098
        663  |  -2.641022   .0056389  -468.36   0.000    -2.652087   -2.629956
        664  |  -1.972315   .0055122  -357.81   0.000    -1.983131   -1.961498
        665  |  -1.987457   .0059115  -336.20   0.000    -1.999057   -1.975856
        666  |    -1.9731   .0049194  -401.09   0.000    -1.982754   -1.963447
        667  |   .0018031   .0013603     1.33   0.185    -.0008663    .0044725
        668  |    -1.7665   .0015013 -1176.65   0.000    -1.769446   -1.763554
        669  |   -1.97367   .0044896  -439.61   0.000     -1.98248    -1.96486
        670  |    .007413   .0055926     1.33   0.185    -.0035616    .0183876
        671  |  -1.587441   .0001042 -1.5e+04   0.000    -1.587645   -1.587236
        672  |  -1.979572   .0000371 -5.3e+04   0.000    -1.979645   -1.979499
        673  |  -1.771421   .0052137  -339.76   0.000    -1.781652   -1.761189
        674  |  -1.985456   .0044022  -451.02   0.000    -1.994095   -1.976817
        675  |  -1.592632   .0038125  -417.74   0.000    -1.600114   -1.585151
        676  |  -.8772829    .003751  -233.88   0.000    -.8846436   -.8699222
        677  |  -1.976018   .0027179  -727.03   0.000    -1.981352   -1.970685
        678  |  -1.096729   .0068695  -159.65   0.000    -1.110209   -1.083248
        679  |   .5174942   .0066998    77.24   0.000     .5043469    .5306414
        680  |  -1.982807   .0024035  -824.97   0.000    -1.987523    -1.97809
        681  |  -1.984007   .0033087  -599.63   0.000    -1.990499   -1.977514
        682  |   .5101562   .0011638   438.36   0.000     .5078724    .5124399
        683  |  -1.764889   .0002859 -6173.92   0.000     -1.76545   -1.764328
        684  |  -1.588366   .0005937 -2675.17   0.000    -1.589531   -1.587201
        685  |  -2.623671    .007451  -352.12   0.000    -2.638293    -2.60905
        686  |   .5080341   .0004372  1162.12   0.000     .5071763     .508892
        687  |  -1.967677   .0090109  -218.37   0.000    -1.985359   -1.949994
        688  |   .0007845   .0005918     1.33   0.185    -.0003769    .0019458
        689  |  -.0005224   .0003941    -1.33   0.185    -.0012958     .000251
        690  |  -1.974675   .0037311  -529.25   0.000    -1.981997   -1.967354
        691  |  -1.979874   .0001913 -1.0e+04   0.000     -1.98025   -1.979499
        692  |  -.0033557   .0025316    -1.33   0.185    -.0083236    .0016122
        693  |  -.0057516   .0043392    -1.33   0.185    -.0142665    .0027633
        695  |  -.0028658    .002162    -1.33   0.185    -.0071084    .0013769
        696  |  -.0013676   .0010317    -1.33   0.185    -.0033922    .0006571
        697  |  -1.768774    .003217  -549.82   0.000    -1.775087   -1.762461
        698  |  -1.984366   .0035799  -554.31   0.000    -1.991391   -1.977341
        699  |  -1.985962    .004784  -415.13   0.000     -1.99535   -1.976574
        700  |  -1.985034   .0040839  -486.06   0.000    -1.993048    -1.97702
        701  |  -.0068129   .0051398    -1.33   0.185    -.0168989    .0032732
        702  |   .5115011   .0021784   234.80   0.000     .5072263    .5157759
        703  |   -1.98216   .0019159 -1034.59   0.000     -1.98592   -1.978401
        704  |  -1.766351   .0013888 -1271.81   0.000    -1.769076   -1.763625
        705  |  -1.982211   .0019541 -1014.40   0.000    -1.986046   -1.978377
        706  |  -1.984747   .0038672  -513.22   0.000    -1.992336   -1.977158
        707  |    -1.9731   .0049194  -401.09   0.000    -1.982754   -1.963447
        708  |  -1.984455   .0036468  -544.17   0.000    -1.991611   -1.977299
        709  |  -3.243369   .0069538  -466.42   0.000    -3.257015   -3.229724
        710  |  -2.257284   .0024341  -927.35   0.000    -2.262061   -2.252508
        711  |    .518279   .0072919    71.08   0.000     .5039698    .5325882
        712  |  -1.761399   .0023468  -750.55   0.000    -1.766004   -1.756794
        713  |   .0049192   .0037112     1.33   0.185    -.0023634    .0122018
        714  |   .2534636   .0006361   398.45   0.000     .2522153    .2547119
        715  |  -.7928499   .0007089 -1118.47   0.000    -.7942409   -.7914588
        716  |    .507246   .0010317   491.64   0.000     .5052214    .5092706
        718  |  -1.087043   .0004374 -2485.14   0.000    -1.087902   -1.086185
        719  |  -1.983145   .0026585  -745.97   0.000    -1.988362   -1.977928
        720  |   .0056045   .0042282     1.33   0.185    -.0026927    .0139018
        721  |  -1.978836   .0005918 -3343.63   0.000    -1.979998   -1.977675
        722  |  -.7570401   .0009012  -840.00   0.000    -.7588087   -.7552716
        724  |  -1.577983   .0072393  -217.98   0.000    -1.592189   -1.563777
        725  |  -9.82e-06   7.41e-06    -1.33   0.185    -.0000244    4.72e-06
        726  |  -1.986056   .0048549  -409.08   0.000    -1.995583   -1.976529
        727  |  -1.764763   .0001913 -9225.79   0.000    -1.765139   -1.764388
        728  |  -1.983855    .003194  -621.12   0.000    -1.990122   -1.977587
        729  |   -.990858   .0007903 -1253.80   0.000    -.9924088   -.9893072
        730  |   -1.96878   .0081787  -240.72   0.000    -1.984829   -1.952731
        731  |  -.0070147   .0052921    -1.33   0.185    -.0173996    .0033702
        732  |    .508911   .0002244  2268.23   0.000     .5084707    .5093513
        733  |   -1.97626   .0025355  -779.43   0.000    -1.981236   -1.971284
        734  |  -1.761053   .0026082  -675.20   0.000    -1.766171   -1.755934
        735  |  -1.307557   .0006643 -1968.36   0.000    -1.308861   -1.306254
        736  |  -1.970421    .006941  -283.88   0.000    -1.984041     -1.9568
        737  |   -1.98216   .0019159 -1034.59   0.000     -1.98592   -1.978401
        738  |  -1.985317    .004297  -462.03   0.000    -1.993749   -1.976884
        739  |  -1.583694    .002931  -540.33   0.000    -1.589446   -1.577942
        740  |   -1.97084   .0066245  -297.51   0.000     -1.98384    -1.95784
        741  |   .0015426   .0011638     1.33   0.185    -.0007411    .0038263
        742  |  -.0050534   .0038125    -1.33   0.185    -.0125348    .0024279
        743  |    .259438   .0038711    67.02   0.000     .2518415    .2670345
        744  |  -1.591605   .0030374  -523.99   0.000    -1.597566   -1.585645
        745  |   .5090718   .0003457  1472.70   0.000     .5083934    .5097501
        746  |  -3.260061   .0056389  -578.14   0.000    -3.271127   -3.248996
        747  |  -.0018409   .0013888    -1.33   0.185    -.0045663    .0008845
        748  |  -.0036745   .0027722    -1.33   0.185    -.0091145    .0017654
        749  |   -1.58394   .0027455  -576.92   0.000    -1.589327   -1.578552
        750  |   .5080341   .0004372  1162.12   0.000     .5071763     .508892
        751  |   .0021122   .0015935     1.33   0.185    -.0010148    .0052393
        752  |  -1.981611   .0015013 -1319.93   0.000    -1.984557   -1.978665
        753  |   .5069497   .0012553   403.86   0.000     .5044864     .509413
        754  |  -.0013041   .0009838    -1.33   0.185    -.0032346    .0006265
        755  |   .0018689   .0014099     1.33   0.185    -.0008979    .0046357
        756  |  -.0039253   .0029614    -1.33   0.185    -.0097366    .0018859
        757  |  -1.304609     .00156  -836.31   0.000     -1.30767   -1.301548
        758  |   .0030046   .0022668     1.33   0.185    -.0014436    .0074528
        759  |   .1441417   .0007481   192.67   0.000     .1426737    .1456098
        760  |   .0030046   .0022668     1.33   0.185    -.0014436    .0074528
        761  |  -.0059458   .0044857    -1.33   0.185    -.0147483    .0028567
        762  |   .5152505   .0050071   102.90   0.000     .5054249    .5250761
        763  |   -1.96878   .0081787  -240.72   0.000    -1.984829   -1.952731
        764  |  -1.768435   .0029614  -597.17   0.000    -1.774246   -1.762624
        765  |  -1.975649   .0029965  -659.31   0.000    -1.981529   -1.969769
        767  |   .0024045    .001814     1.33   0.185    -.0011552    .0059641
        768  |   .0029929   .0022579     1.33   0.185    -.0014379    .0074237
        769  |  -1.971021   .0064878  -303.81   0.000    -1.983753    -1.95829
        770  |  -1.587141   .0003304 -4803.02   0.000    -1.587789   -1.586493
        771  |   .0019901   .0015014     1.33   0.185    -.0009562    .0049364
        772  |  -1.974859   .0035925  -549.72   0.000    -1.981909   -1.967809
        773  |   -1.58813   .0004157 -3820.80   0.000    -1.588946   -1.587314
        774  |  -1.975649   .0029965  -659.31   0.000    -1.981529   -1.969769
        775  |   -3.25469   .0015866 -2051.35   0.000    -3.257803   -3.251576
        776  |   .0023366   .0017628     1.33   0.185    -.0011226    .0057958
        777  |  -1.967895    .008846  -222.46   0.000    -1.985254   -1.950537
        778  |   -1.97074   .0066998  -294.15   0.000    -1.983888   -1.957593
        780  |   -1.98205   .0018328 -1081.46   0.000    -1.985647   -1.978454
        781  |   .5115011   .0021784   234.80   0.000     .5072263    .5157759
        782  |    .517628   .0068008    76.11   0.000     .5042826    .5309735
        783  |   .0062905   .0047457     1.33   0.185    -.0030222    .0156032
        785  |   .0024385   .0018397     1.33   0.185    -.0011716    .0060486
        786  |   -3.39752   .0069538  -488.58   0.000    -3.411166   -3.383874
        788  |  -1.981276   .0012486 -1586.86   0.000    -1.983726   -1.978826
        789  |  -1.982684   .0023112  -857.87   0.000     -1.98722   -1.978149
        790  |  -1.584574   .0022668  -699.04   0.000    -1.589023   -1.580126
        791  |  -.0058281   .0043969    -1.33   0.185    -.0144564    .0028001
        792  |   .5019852   .0050007   100.38   0.000     .4921721    .5117982
        793  |   .0036514   .0027547     1.33   0.185    -.0017543    .0090571
        794  |  -3.255813   .0024341 -1337.57   0.000     -3.26059   -3.251037
        795  |  -1.974675   .0037311  -529.25   0.000    -1.981997   -1.967354
        796  |  -1.982016   .0018071 -1096.81   0.000    -1.985562    -1.97847
        797  |  -1.759904    .003475  -506.45   0.000    -1.766723   -1.753085
        798  |   .6838656   .0049154   139.13   0.000     .6742198    .6935114
        799  |   .0036514   .0027547     1.33   0.185    -.0017543    .0090571
        800  |  -.0056536   .0042652    -1.33   0.185    -.0140235    .0027163
        801  |  -.0027494   .0020742    -1.33   0.185    -.0068197    .0013209
        802  |  -1.981602   .0014947 -1325.75   0.000    -1.984535   -1.978669
        803  |  -1.977509   .0015935 -1240.96   0.000    -1.980636   -1.974382
        804  |   -1.76252   .0015014 -1173.91   0.000    -1.765466   -1.759573
        805  |  -1.979443   .0001341 -1.5e+04   0.000    -1.979706    -1.97918
        806  |   .5141224    .004156   123.71   0.000     .5059669    .5222779
        807  |  -1.761482   .0022845  -771.05   0.000    -1.765965   -1.756999
        808  |  -1.590169   .0019541  -813.77   0.000    -1.594004   -1.586335
        809  |   .2946556   .0063036    46.74   0.000     .2822858    .3070255
        810  |  -.3964014   .0047565   -83.34   0.000    -.4057353   -.3870675
        811  |  -1.978712   .0006854 -2887.06   0.000    -1.980057   -1.977368
        812  |  -.0033557   .0025316    -1.33   0.185    -.0083236    .0016122
        813  |  -.0018409   .0013888    -1.33   0.185    -.0045663    .0008845
        814  |  -1.970807   .0066496  -296.38   0.000    -1.983856   -1.957758
        815  |  -1.981462   .0013888 -1426.69   0.000    -1.984187   -1.978736
        816  |  -.0042642    .003217    -1.33   0.185     -.010577    .0020487
        817  |   -.006049   .0045635    -1.33   0.185    -.0150042    .0029062
        818  |   .5131552   .0034263   149.77   0.000     .5064316    .5198787
        819  |  -1.981462   .0013888 -1426.69   0.000    -1.984187   -1.978736
        820  |  -1.757844   .0050291  -349.53   0.000    -1.767712   -1.747975
        821  |  -.0041033   .0030956    -1.33   0.185     -.010178    .0019714
        822  |  -1.588956   .0010386 -1529.94   0.000    -1.590994   -1.586918
        823  |   -.998916   .0068695  -145.41   0.000    -1.012396   -.9854357
        824  |   .5027854   .0043969   114.35   0.000     .4941572    .5114137
        825  |   .2832367   .0023112   122.55   0.000     .2787014     .287772
        826  |  -.0067275   .0050754    -1.33   0.185    -.0166872    .0032322
        827  |  -.0034999   .0026404    -1.33   0.185    -.0086814    .0016815
        828  |   -.000693   .0005228    -1.33   0.185    -.0017189    .0003329
        829  |   .0023705   .0017884     1.33   0.185    -.0011389    .0058799
        830  |  -.9903614   .0004157 -2382.66   0.000    -.9911771   -.9895458
        831  |  -1.980816   .0009012 -2197.89   0.000    -1.982584   -1.979047
        832  |  -1.977216    .001814 -1089.98   0.000    -1.980776   -1.973657
        833  |   -1.97626   .0025355  -779.42   0.000    -1.981236   -1.971284
        834  |   .2906116   .0032526    89.35   0.000     .2842288    .2969944
        835  |   -1.76446   .0000371 -4.8e+04   0.000    -1.764533   -1.764388
        836  |  -1.760563   .0029778  -591.23   0.000    -1.766406   -1.754719
        837  |   .5135855    .003751   136.92   0.000     .5062248    .5209462
        838  |   .0044645   .0033681     1.33   0.185     -.002145     .011074
        839  |  -1.975449   .0031477  -627.59   0.000    -1.981626   -1.969272
        840  |   .0040468    .003053     1.33   0.185    -.0019443    .0100378
        841  |  -1.142888   .0036468  -313.40   0.000    -1.150044   -1.135731
        842  |   -.980525   .0070052  -139.97   0.000    -.9942717   -.9667783
        843  |  -1.981124   .0011338 -1747.27   0.000    -1.983349   -1.978899
        844  |    .000867   .0006541     1.33   0.185    -.0004166    .0021506
        845  |  -1.980408   .0005937 -3335.46   0.000    -1.981573   -1.979243
        846  |  -1.972085   .0056851  -346.89   0.000    -1.983241   -1.960929
        847  |  -1.772271   .0058556  -302.66   0.000    -1.783762   -1.760781
        848  |  -1.754633    .007451  -235.49   0.000    -1.769255   -1.740012
        849  |   -3.24854    .003053 -1064.04   0.000    -3.254531   -3.242549
        850  |  -1.987457   .0059115  -336.20   0.000    -1.999057   -1.975856
        851  |    .003627   .0027363     1.33   0.185    -.0017426    .0089966
        852  |    .005373   .0040535     1.33   0.185    -.0025814    .0133274
        853  |   .0027712   .0020907     1.33   0.185    -.0013314    .0068739
        854  |   -1.97626   .0025355  -779.42   0.000    -1.981236   -1.971284
        855  |  -1.983724   .0030956  -640.81   0.000    -1.989799    -1.97765
        856  |  -1.983232   .0027244  -727.94   0.000    -1.988578   -1.977886
        857  |  -1.970606   .0068008  -289.76   0.000    -1.983952   -1.957261
        858  |  -1.976557   .0023112  -855.22   0.000    -1.981093   -1.972022
        859  |  -3.255552   .0022368 -1455.44   0.000    -3.259941   -3.251162
        860  |  -1.977818   .0013603 -1453.94   0.000    -1.980487   -1.975148
        861  |  -1.972719   .0052067  -378.88   0.000    -1.982937   -1.962502
        862  |  -1.981802   .0016453 -1204.49   0.000    -1.985031   -1.978573
        863  |  -1.984172   .0034337  -577.85   0.000     -1.99091   -1.977434
        864  |   .0026903   .0020297     1.33   0.185    -.0012926    .0066732
        865  |   .0017594   .0013274     1.33   0.185    -.0008453    .0043641
        867  |   -1.97685   .0020907  -945.54   0.000    -1.980952   -1.972747
        868  |  -3.253223   .0004801 -6776.77   0.000    -3.254165   -3.252281
        869  |   .0084852   .0064015     1.33   0.185    -.0040767    .0210471
        870  |  -2.257023   .0022368 -1009.03   0.000    -2.261412   -2.252633
        871  |   .5059982   .0019731   256.45   0.000     .5021263    .5098701
        872  |  -.0071051   .0053603    -1.33   0.185    -.0176238    .0034136
        873  |  -1.978483   .0008587 -2304.03   0.000    -1.980168   -1.976798
        874  |  -1.988026   .0063413  -313.51   0.000     -2.00047   -1.975583
        875  |   .2929955   .0050512    58.01   0.000     .2830834    .3029077
        876  |  -2.624964   .0064754  -405.37   0.000    -2.637671   -2.612257
        877  |  -.9009269   .0053642  -167.95   0.000    -.9114533   -.8904006
        878  |  -1.977464   .0016272 -1215.25   0.000    -1.980657   -1.974271
        879  |  -1.762353   .0016272 -1083.06   0.000    -1.765546    -1.75916
        880  |   .0053055   .0040026     1.33   0.185     -.002549    .0131599
        881  |  -2.627257   .0047457  -553.61   0.000     -2.63657   -2.617944
        882  |  -.0029649   .0022368    -1.33   0.185    -.0073543    .0014245
        884  |   .0024385   .0018397     1.33   0.185    -.0011716    .0060486
        885  |  -.3949848   .0058252   -67.81   0.000    -.4064159   -.3835538
        886  |   -3.25172   .0006541 -4971.18   0.000    -3.253003   -3.250436
        887  |  -1.970421    .006941  -283.88   0.000    -1.984041     -1.9568
        888  |  -1.757814   .0050512  -348.00   0.000    -1.767726   -1.747902
        889  |  -1.983885    .003217  -616.69   0.000    -1.990198   -1.977572
        890  |  -.0021809   .0016453    -1.33   0.185    -.0054096    .0010478
        891  |   .0016398   .0012371     1.33   0.185    -.0007879    .0040675
        892  |  -2.628967   .0034555  -760.81   0.000    -2.635748   -2.622186
        893  |  -.0039253   .0029614    -1.33   0.185    -.0097366    .0018859
        894  |   -3.25147   .0008428 -3857.72   0.000    -3.253123   -3.249816
        895  |  -1.983232   .0027244  -727.94   0.000    -1.988578   -1.977886
        896  |  -1.974248   .0040535  -487.05   0.000    -1.982202   -1.966294
        897  |  -.0034999   .0026404    -1.33   0.185    -.0086814    .0016815
        898  |  -3.253634   .0007903 -4117.05   0.000    -3.255185   -3.252083
        899  |   -1.97392   .0043009  -458.96   0.000     -1.98236    -1.96548
        900  |  -1.757158   .0055466  -316.80   0.000    -1.768042   -1.746273
        901  |  -1.975822   .0028658  -689.46   0.000    -1.981446   -1.970199
        902  |   .5041825   .0033429   150.82   0.000     .4976226    .5107425
        903  |  -1.984761   .0038781  -511.78   0.000    -1.992372   -1.977151
        904  |  -1.984172   .0034337  -577.85   0.000     -1.99091   -1.977434
        905  |  -1.974885   .0035728  -552.75   0.000    -1.981896   -1.967874
        906  |  -1.982791   .0023912  -829.19   0.000    -1.987483   -1.978098
        907  |  -.0029649   .0022368    -1.33   0.185    -.0073543    .0014245
        908  |   .0034572   .0026082     1.33   0.185     -.001661    .0085753
        909  |  -.0015209   .0011474    -1.33   0.185    -.0037724    .0007307
        910  |   .0036392   .0027455     1.33   0.185    -.0017485    .0090269
        911  |   .0019901   .0015014     1.33   0.185    -.0009562    .0049364
        912  |  -1.972719   .0052067  -378.88   0.000    -1.982937   -1.962502
        913  |  -1.974689   .0037211  -530.67   0.000    -1.981991   -1.967387
        914  |  -1.594761   .0054184  -294.32   0.000    -1.605394   -1.584128
        915  |   -1.97449   .0038711  -510.06   0.000    -1.982086   -1.966893
        916  |  -.8844358   .0016453  -537.54   0.000    -.8876645    -.881207
        917  |  -1.761053   .0026082  -675.20   0.000    -1.766171   -1.755934
        918  |   .0108409   .0081787     1.33   0.185    -.0052085    .0268903
        919  |   .2833765   .0022057   128.47   0.000     .2790481    .2877049
        920  |  -.0032264   .0024341    -1.33   0.185     -.008003    .0015501
        921  |  -1.978836   .0005918 -3343.63   0.000    -1.979998   -1.977675
        922  |   .0077213   .0058252     1.33   0.185    -.0037097    .0191523
        923  |   .0017922   .0013521     1.33   0.185    -.0008611    .0044454
        924  |   .0066953   .0050512     1.33   0.185    -.0032168    .0166075
        925  |   .0039719   .0029965     1.33   0.185    -.0019083    .0098522
        926  |  -1.984977   .0040409  -491.23   0.000    -1.992907   -1.977048
        927  |   .0017922   .0013521     1.33   0.185    -.0008611    .0044454
        928  |  -1.975982   .0027455  -719.71   0.000    -1.981369   -1.970594
        929  |   .0081947   .0061823     1.33   0.185    -.0039371    .0203264
        930  |   .0043495   .0032814     1.33   0.185    -.0020897    .0107888
        931  |   -3.25172   .0006541 -4971.16   0.000    -3.253003   -3.250436
        932  |  -.0023953   .0018071    -1.33   0.185    -.0059414    .0011508
        933  |  -1.976873   .0020732  -953.52   0.000    -1.980941   -1.972804
        935  |   .0007845   .0005918     1.33   0.185    -.0003769    .0019458
        936  |   .0000985   .0000743     1.33   0.185    -.0000473    .0002444
        937  |    -3.4001   .0050071  -679.06   0.000    -3.409926   -3.390275
        938  |  -1.765231   .0005441 -3244.11   0.000    -1.766299   -1.764163
        939  |  -.0084054   .0063413    -1.33   0.185    -.0208491    .0040384
        940  |  -1.967435   .0091933  -214.01   0.000    -1.985476   -1.949395
        941  |  -1.591222   .0027483  -578.98   0.000    -1.596615   -1.585829
        942  |   .5091832   .0004297  1184.84   0.000     .5083399    .5100265
        943  |   -1.76301   .0011313 -1558.36   0.000     -1.76523    -1.76079
        944  |   .0047358   .0035728     1.33   0.185    -.0022753     .011747
        945  |  -1.983121   .0026404  -751.06   0.000    -1.988302   -1.977939
        946  |  -.0057516   .0043392    -1.33   0.185    -.0142665    .0027633
        947  |  -1.988026   .0063413  -313.51   0.000     -2.00047   -1.975583
        949  |   .0018689   .0014099     1.33   0.185    -.0008979    .0046357
        950  |  -1.986136   .0049155  -404.06   0.000    -1.995782   -1.976491
        951  |  -1.973726   .0044474  -443.79   0.000    -1.982453   -1.964998
        953  |   .0036026   .0027179     1.33   0.185    -.0017309    .0089362
        954  |  -.0004843   .0003653    -1.33   0.185    -.0012012    .0002327
        955  |  -1.584889   .0020297  -780.86   0.000    -1.588872   -1.580906
        956  |   .2781772   .0061282    45.39   0.000     .2661516    .2902029
        957  |  -1.087525   .0000743 -1.5e+04   0.000     -1.08767   -1.087379
        958  |  -1.980816   .0009012 -2197.89   0.000    -1.982584   -1.979047
        959  |  -.0018937   .0014286    -1.33   0.185    -.0046972    .0009098
        960  |  -1.591919   .0032744  -486.17   0.000    -1.598345   -1.585494
        961  |   .0041849   .0031572     1.33   0.185    -.0020106    .0103804
        962  |  -1.760236   .0032239  -545.99   0.000    -1.766563    -1.75391
        963  |     .51705   .0063647    81.24   0.000     .5045603    .5295397
        964  |  -1.087266   .0002697 -4031.09   0.000    -1.087795   -1.086736
        965  |   -1.97897   .0004912 -4028.46   0.000    -1.979934   -1.978006
        966  |  -1.981515   .0014286 -1386.99   0.000    -1.984318   -1.978711
        967  |   .5091934   .0004374  1164.09   0.000      .508335    .5100517
        968  |   .0110103   .0083065     1.33   0.185    -.0052899    .0273106
        969  |  -1.971021   .0064878  -303.81   0.000    -1.983753    -1.95829
        970  |  -1.984455   .0036468  -544.17   0.000    -1.991611   -1.977299
        971  |  -.0037061    .002796    -1.33   0.185    -.0091928    .0017806
        972  |   .5080341   .0004372  1162.12   0.000     .5071763     .508892
        973  |  -.0005795   .0004372    -1.33   0.185    -.0014373    .0002784
        974  |  -.0048338   .0036468    -1.33   0.185      -.01199    .0023224
        975  |  -1.986803   .0054184  -366.68   0.000    -1.997436    -1.97617
        976  |  -.1373187   .0037211   -36.90   0.000    -.1446208   -.1300166
        977  |  -.0030635   .0023112    -1.33   0.185    -.0075988    .0014718
        978  |   .0027712   .0020907     1.33   0.185    -.0013314    .0068739
        979  |   -.677761    .007451   -90.96   0.000    -.6923824   -.6631396
        980  |  -2.636087   .0019159 -1375.91   0.000    -2.639847   -2.632327
        981  |   .0051312   .0038711     1.33   0.185    -.0024653    .0127277
        982  |   .0018689   .0014099     1.33   0.185    -.0008979    .0046357
        983  |  -4.104718   .0036468 -1125.58   0.000    -4.111874   -4.097562
        984  |   .0023705   .0017884     1.33   0.185    -.0011389    .0058799
        985  |  -1.980751   .0008528 -2322.61   0.000    -1.982425   -1.979078
        986  |  -1.771323   .0051398  -344.63   0.000    -1.781409   -1.761236
        988  |   -1.58976   .0016453  -966.22   0.000    -1.592989   -1.586531
        989  |  -2.637781    .003194  -825.86   0.000    -2.644049   -2.631513
        990  |  -1.761399   .0023468  -750.55   0.000    -1.766004   -1.756794
        991  |   .0083555   .0063036     1.33   0.185    -.0040144    .0207253
        992  |   .0041849   .0031572     1.33   0.185    -.0020106    .0103804
        993  |  -1.982684   .0023112  -857.87   0.000     -1.98722   -1.978149
        994  |   .5069497   .0012553   403.86   0.000     .5044864     .509413
        995  |  -1.982586   .0022368  -886.34   0.000    -1.986975   -1.978196
        996  |   .0046578    .003514     1.33   0.185    -.0022379    .0115536
        997  |  -1.983855    .003194  -621.12   0.000    -1.990122   -1.977587
        998  |  -1.595623   .0060686  -262.93   0.000    -1.607532   -1.583714
        999  |   .0060071   .0045319     1.33   0.185    -.0028861    .0149003
       1000  |   .0057423   .0043321     1.33   0.185    -.0027589    .0142434
       1001  |  -.0030635   .0023112    -1.33   0.185    -.0075988    .0014718
       1002  |  -.0008619   .0006502    -1.33   0.185    -.0021378    .0004141
       1003  |  -.0039253   .0029614    -1.33   0.185    -.0097366    .0018859
       1004  |  -.0063412    .004784    -1.33   0.185     -.015729    .0030466
       1005  |  -.0011304   .0008528    -1.33   0.185    -.0028039    .0005431
       1006  |  -.0070147   .0052921    -1.33   0.185    -.0173996    .0033702
       1007  |   .0039471   .0029778     1.33   0.185    -.0018964    .0097905
       1009  |  -2.794594   .0045319  -616.65   0.000    -2.803488   -2.785701
       1010  |  -.0003885   .0002931    -1.33   0.185    -.0009637    .0001867
       1011  |   .0045802   .0034555     1.33   0.185    -.0022006    .0113611
       1012  |   .5106148   .0015097   338.21   0.000     .5076521    .5135774
       1013  |   .0075357   .0056851     1.33   0.185    -.0036205    .0186918
       1015  |  -1.974329   .0039924  -494.52   0.000    -1.982163   -1.966494
       1016  |   .0062904   .0047457     1.33   0.185    -.0030222    .0156031
       1017  |  -1.977829   .0013521 -1462.81   0.000    -1.980482   -1.975176
